x1	y1
1.064869	2.261871
1.047782	2.269841
1.031456	2.277301
1.015890	2.284282
1.001310	2.290717
0.987457	2.296726
0.974326	2.302322
0.961917	2.307531
0.950406	2.312300
0.939585	2.316721
0.929449	2.320802
0.919996	2.324563
0.911361	2.327966
0.903380	2.331076
0.896048	2.333902
0.889365	2.336455
0.883426	2.338709
0.878108	2.340712
0.873409	2.342468
0.869326	2.343985
0.865920	2.345247
0.863105	2.346285
0.860879	2.347102
0.859243	2.347701
0.858214	2.348078
0.857745	2.348250
0.857836	2.348216
0.858486	2.347978
0.859613	2.347566
0.861239	2.346970
0.863364	2.346189
0.865990	2.345221
0.869817	2.343803
0.874374	2.342107
0.879662	2.340127
0.885684	2.337856
0.892440	2.335282
0.899937	2.332402
0.908179	2.329209
0.917167	2.325687
0.926393	2.322023
0.936300	2.318044
0.946893	2.313741
0.958174	2.309095
0.969752	2.304252
0.981982	2.299064
0.994871	2.293520
1.008418	2.287600
1.022415	2.281372
1.037061	2.274749
1.052361	2.267717
1.068313	2.260250
1.084759	2.252396
1.101853	2.244079
1.119601	2.235285
1.137998	2.225981
1.156920	2.216196
1.176488	2.205865
1.196709	2.194970
1.217574	2.183473
1.238994	2.171376
1.261057	2.158632
1.283764	2.145217
1.307102	2.131087
1.331025	2.116211
1.355573	2.100563
1.380747	2.084117
1.406527	2.066819
1.432911	2.048594
1.459887	2.029447
1.487454	2.009350
1.515581	1.988238
1.544317	1.965973
1.573589	1.942608
1.603389	1.918112
1.633670	1.892411
1.664548	1.865270
1.695868	1.836822
1.727614	1.807031
1.759717	1.775814
1.792111	1.743068
1.824792	1.708798
1.857738	1.672969
1.890852	1.635491
1.922413	1.598220
1.954037	1.559368
1.985687	1.518904
2.017262	1.476752
2.047281	1.434791
2.077121	1.391212
2.106736	1.345988
2.136018	1.299060
2.163748	1.252272
2.191040	1.203851
2.217841	1.153778
2.244035	1.102010
2.268453	1.050769
2.292171	0.997936
2.315129	0.943504
2.337209	0.887447
2.357349	0.832410
2.376540	0.775883
2.394720	0.717870
2.411773	0.658366
2.426790	0.600579
2.440649	0.541466
2.453287	0.481045
2.464599	0.419327
2.473893	0.360373
2.481890	0.300321
2.488535	0.239195
2.493738	0.177021
2.497151	0.119395
2.499255	0.060949
2.500003	0.001712
2.499330	-0.058283
2.497603	-0.109569
2.494790	-0.161348
2.490863	-0.213597
2.485784	-0.266288
2.478751	-0.325259
2.470220	-0.384700
2.460156	-0.444569
2.448508	-0.504819
2.433414	-0.573122
2.416209	-0.641775
2.396852	-0.710705
2.375275	-0.779824
2.349317	-0.854789
2.320655	-0.929765
2.289257	-1.004641
2.255050	-1.079279
2.215304	-1.158604
2.172281	-1.237353
2.125980	-1.315375
2.076340	-1.392466
2.019812	-1.473182
1.959517	-1.552440
1.895508	-1.630049
1.827764	-1.705728
1.751428	-1.783917
1.671006	-1.859409
1.586641	-1.931993
1.498388	-2.001296
1.410574	-2.064048
1.319508	-2.123376
1.225373	-2.179114
1.128309	-2.230970
1.032847	-2.276681
0.935074	-2.318522
0.835196	-2.356380
0.733405	-2.390055
0.634836	-2.418067
0.534928	-2.442091
0.433888	-2.462076
0.331922	-2.477906
0.235994	-2.488851
0.139622	-2.496099
0.042987	-2.499645
-0.053729	-2.499450
-0.138575	-2.496173
-0.223221	-2.490023
-0.307545	-2.481024
-0.391426	-2.469185
-0.481079	-2.453283
-0.569934	-2.434168
-0.657852	-2.411903
-0.744687	-2.386530
-0.844200	-2.353149
-0.941863	-2.315776
-1.037495	-2.274563
-1.130893	-2.229621
-1.232063	-2.175310
-1.330040	-2.116804
-1.424645	-2.054367
-1.515662	-1.988204
-1.612257	-1.910642
-1.704071	-1.829190
-1.790987	-1.744251
-1.872818	-1.656144
-1.955070	-1.558089
-2.031283	-1.457283
-2.101472	-1.354210
-2.165553	-1.249273
-2.222869	-1.144077
-2.274356	-1.037902
-2.320142	-0.931140
-2.360296	-0.824142
-2.395407	-0.715603
-2.425059	-0.607518
-2.449462	-0.500200
-2.468794	-0.393932
-2.483763	-0.284578
-2.493739	-0.176916
-2.498996	-0.071184
-2.499802	0.032409
-2.495549	0.149504
-2.486130	0.263250
-2.471955	0.373449
-2.453483	0.479960
-2.433980	0.570784
-2.411714	0.658593
-2.386932	0.743346
-2.359923	0.825039
-2.332132	0.900667
-2.302702	0.973476
-2.271817	1.043481
-2.239689	1.110731
-2.205641	1.176947
-2.170634	1.240348
-2.134818	1.300982
-2.098382	1.358936
-2.060611	1.415605
-2.022471	1.469604
-1.984075	1.521001
-1.945581	1.569908
-1.906320	1.617405
-1.867165	1.662474
-1.828201	1.705191
-1.789548	1.745681
-1.750327	1.785053
-1.711582	1.822257
-1.673368	1.857372
-1.635780	1.890529
-1.599139	1.921663
-1.563204	1.951026
-1.528004	1.978684
-1.493600	2.004756
-1.461149	2.028560
-1.429487	2.051009
-1.398624	2.072158
-1.368596	2.092096
-1.339993	2.110552
-1.312210	2.127947
-1.285251	2.144323
-1.259134	2.159751
-1.234194	2.174115
-1.210079	2.187636
-1.186784	2.200350
-1.164319	2.212311
-1.142997	2.223413
-1.122477	2.233848
-1.102753	2.243643
-1.083829	2.252839
-1.065981	2.261347
-1.048899	2.269325
-1.032579	2.276791
-1.017020	2.283779
-1.002447	2.290219
-0.988602	2.296233
-0.975480	2.301834
-0.963080	2.307045
-0.951579	2.311818
-0.940768	2.316240
-0.930643	2.320324
-0.921201	2.324086
-0.912578	2.327489
-0.904610	2.330599
-0.897292	2.333424
-0.890623	2.335976
-0.884698	2.338228
-0.879395	2.340229
-0.874711	2.341982
-0.870645	2.343495
-0.867256	2.344753
-0.864458	2.345787
-0.862250	2.346599
-0.860633	2.347192
-0.859623	2.347562
-0.859174	2.347727
-0.859285	2.347686
-0.859956	2.347440
-0.861101	2.347020
-0.862746	2.346416
-0.864889	2.345627
-0.867532	2.344651
-0.871386	2.343220
-0.875971	2.341510
-0.881289	2.339515
-0.887342	2.337227
-0.894131	2.334635
-0.901662	2.331736
-0.909940	2.328521
-0.918965	2.324977
-0.928222	2.321292
-0.938160	2.317292
-0.948785	2.312965
-0.960098	2.308296
-0.971710	2.303426
-0.983976	2.298211
-0.996900	2.292639
-1.010484	2.286688
-1.024520	2.280428
-1.039205	2.273770
-1.054544	2.266703
-1.070536	2.259198
-1.087023	2.251304
-1.104159	2.242945
-1.121949	2.234107
-1.140389	2.224757
-1.159355	2.214923
-1.178967	2.204541
-1.199232	2.193592
-1.220142	2.182038
-1.241609	2.169882
-1.263717	2.157075
-1.286470	2.143595
-1.309855	2.129396
-1.333824	2.114448
-1.358419	2.098724
-1.383639	2.082198
-1.409466	2.064816
-1.435895	2.046504
-1.462917	2.027264
-1.490529	2.007070
-1.518699	1.985857
-1.547479	1.963485
-1.576793	1.940008
-1.606633	1.915396
-1.636952	1.889573
-1.667868	1.862302
-1.699222	1.833719
-1.731000	1.803788
-1.763132	1.772424
-1.795501	1.739575
-1.828154	1.705201
-1.861065	1.669267
-1.894139	1.631683
-1.925662	1.594304
-1.957241	1.555344
-1.988843	1.514770
-2.020362	1.472507
-2.050328	1.430434
-2.080108	1.386742
-2.109658	1.341404
-2.138868	1.294363
-2.166520	1.247469
-2.193730	1.198942
-2.220441	1.148765
-2.246540	1.096895
-2.270858	1.045560
-2.294471	0.992636
-2.317318	0.938114
-2.339281	0.881971
-2.359301	0.826861
-2.378367	0.770265
-2.396416	0.712187
-2.413334	0.652621
-2.428215	0.594792
-2.441934	0.535643
-2.454427	0.475190
-2.465592	0.413446
-2.474741	0.354498
-2.482593	0.294458
-2.489090	0.233349
-2.494144	0.171200
-2.497419	0.113658
-2.499387	0.055303
-2.500001	-0.003836
-2.499197	-0.063726
-2.497371	-0.114727
-2.494471	-0.166213
-2.490467	-0.218159
-2.485324	-0.270541
-2.478156	-0.329759
-2.469476	-0.389448
-2.459247	-0.449565
-2.447421	-0.510062
-2.432139	-0.578511
-2.414733	-0.647306
-2.395164	-0.716373
-2.373364	-0.785622
-2.347160	-0.860694
-2.318241	-0.935767
-2.286574	-1.010731
-2.252089	-1.085446
-2.212039	-1.164825
-2.168703	-1.243614
-2.122079	-1.321661
-2.072106	-1.398759
-2.015216	-1.479462
-1.954552	-1.558685
-1.890167	-1.636240
-1.822042	-1.711840
-1.745286	-1.789926
-1.664440	-1.865288
-1.579651	-1.937713
-1.490974	-2.006826
-1.402984	-2.069216
-1.311761	-2.128172
-1.217491	-2.183528
-1.120315	-2.234995
-1.024745	-2.280339
-0.926885	-2.321808
-0.826941	-2.359290
-0.725105	-2.392586
-0.626533	-2.420231
-0.526642	-2.443892
-0.425639	-2.463515
-0.323729	-2.478990
-0.227933	-2.489602
-0.131710	-2.496529
-0.035239	-2.499766
0.061298	-2.499276
0.145764	-2.495763
0.230021	-2.489405
0.313950	-2.480222
0.397430	-2.468226
0.487393	-2.452036
0.576542	-2.432611
0.664735	-2.410015
0.751825	-2.384291
0.851416	-2.350547
0.949136	-2.312804
1.044801	-2.271216
1.138209	-2.225895
1.239350	-2.171167
1.337269	-2.112244
1.431790	-2.049393
1.522695	-1.982823
1.619137	-1.904815
1.710766	-1.822929
1.797469	-1.737571
1.879058	-1.649062
1.960832	-1.550834
2.036568	-1.449891
2.106283	-1.346715
2.169899	-1.241708
2.226796	-1.136414
2.277870	-1.030168
2.323248	-0.923363
2.363002	-0.816348
2.397731	-0.707777
2.427009	-0.599684
2.451046	-0.492380
2.470023	-0.386148
2.484644	-0.276786
2.494279	-0.169138
2.499204	-0.063440
2.499690	0.040099
2.495033	0.157914
2.485156	0.272308
2.470480	0.383083
2.451476	0.490099
2.431717	0.580347
2.409238	0.667591
2.384285	0.751793
2.357142	0.832950
2.329210	0.908196
2.299664	0.980632
2.268685	1.050273
2.236485	1.117168
2.202329	1.183133
2.167230	1.246285
2.131338	1.306675
2.094841	1.364389
2.057022	1.420815
2.018848	1.474577
1.980431	1.525743
1.941927	1.574426
1.902671	1.621696
1.863532	1.666546
1.824592	1.709051
1.785974	1.749337
1.746789	1.788514
1.708089	1.825531
1.669928	1.860465
1.632399	1.893449
1.595881	1.924369
1.560073	1.953530
1.525002	1.980999
1.490729	2.006893
1.458396	2.030540
1.426852	2.052842
1.396110	2.073853
1.366203	2.093660
1.337710	2.112000
1.310037	2.129285
1.283188	2.145558
1.257182	2.160888
1.232353	2.175159
1.208347	2.188593
1.185163	2.201224
1.162808	2.213105
1.141595	2.224133
1.121183	2.234498
1.101568	2.244225
1.082752	2.253357
1.065009	2.261805
1.048032	2.269725
1.031817	2.277137
1.016362	2.284072
1.001890	2.290463
0.988146	2.296429
0.975125	2.301984
0.962825	2.307152
0.951422	2.311882
0.940709	2.316265
0.930681	2.320309
0.921335	2.324033
0.912808	2.327399
0.904934	2.330473
0.897710	2.333263
0.891134	2.335781
0.885302	2.338000
0.880091	2.339967
0.875499	2.341688
0.871524	2.343169
0.868225	2.344395
0.865516	2.345397
0.863398	2.346177
0.861870	2.346738
0.860947	2.347077
0.860585	2.347210
0.860782	2.347138
0.861538	2.346860
0.862759	2.346412
0.864473	2.345781
0.866682	2.344965
0.869387	2.343964
0.873332	2.342496
0.878011	2.340746
0.883424	2.338710
0.889574	2.336379
0.896462	2.333741
0.904094	2.330794
0.912474	2.327530
0.921603	2.323932
0.930944	2.320202
0.940966	2.316154
0.951674	2.311778
0.963069	2.307058
0.974770	2.302133
0.987124	2.296860
1.000138	2.291228
1.013812	2.285215
1.027942	2.278887
1.042721	2.272160
1.058155	2.265019
1.074244	2.257438
1.090828	2.249463
1.108062	2.241020
1.125951	2.232093
1.144490	2.222650
1.163556	2.212719
1.183270	2.202234
1.203636	2.191179
1.224648	2.179513
1.246217	2.167239
1.268428	2.154308
1.291284	2.140699
1.314771	2.126364
1.338844	2.111273
1.363541	2.095399
1.388863	2.078717
1.414790	2.061172
1.441321	2.042686
1.468442	2.023266
1.496152	2.002882
1.524416	1.981472
1.553291	1.958890
1.582696	1.935195
1.612624	1.910354
1.643026	1.884293
1.674025	1.856770
1.705456	1.827922
1.737305	1.797716
1.769500	1.766067
1.801834	1.733015
1.834442	1.698435
1.867298	1.662292
1.900305	1.624497
1.931764	1.586905
1.963269	1.547729
1.994784	1.506938
2.026206	1.464456
2.056076	1.422160
2.085749	1.378244
2.115179	1.332681
2.144258	1.285414
2.171768	1.238309
2.198824	1.189574
2.225369	1.139189
2.251289	1.087113
2.275421	1.035593
2.298836	0.982486
2.321472	0.927786
2.343213	0.871470
2.363005	0.816214
2.381834	0.759479
2.399634	0.701268
2.416293	0.641579
2.430914	0.583664
2.444365	0.524440
2.456582	0.463922
2.467464	0.402122
2.476336	0.343182
2.483907	0.283161
2.490120	0.222084
2.494889	0.159980
2.497898	0.102599
2.499604	0.044420
2.499962	-0.014529
2.498907	-0.074214
2.496896	-0.124641
2.493832	-0.175535
2.489688	-0.226874
2.484430	-0.278632
2.477001	-0.338325
2.468033	-0.398488
2.457489	-0.459079
2.445319	-0.520047
2.429674	-0.588776
2.411884	-0.657842
2.391908	-0.727169
2.369679	-0.796667
2.343004	-0.871944
2.313590	-0.947205
2.281409	-1.022338
2.246386	-1.097199
2.205754	-1.176683
2.161814	-1.255549
2.114569	-1.333643
2.063957	-1.410757
2.006371	-1.491435
1.944996	-1.570592
1.879888	-1.648040
1.811028	-1.723489
1.733463	-1.801378
1.651801	-1.876488
1.566194	-1.948606
1.476700	-2.017354
1.388371	-2.079051
1.296850	-2.137293
1.202321	-2.191918
1.104929	-2.242640
1.009155	-2.287282
0.911129	-2.328036
0.811059	-2.364797
0.709138	-2.397367
0.610563	-2.424310
0.510707	-2.447272
0.409776	-2.466203
0.307975	-2.480996
0.212438	-2.490973
0.116505	-2.497285
0.020354	-2.499931
-0.075835	-2.498877
-0.159546	-2.494920
-0.243033	-2.488168
-0.326179	-2.478644
-0.408866	-2.466357
-0.499419	-2.449614
-0.589124	-2.429594
-0.677838	-2.406362
-0.765412	-2.379965
-0.865149	-2.345527
-0.962972	-2.307077
-1.058697	-2.264772
-1.152121	-2.218726
-1.253203	-2.163200
-1.351011	-2.103481
-1.445368	-2.039840
-1.536057	-1.972490
-1.632205	-1.893629
-1.723480	-1.810913
-1.809772	-1.724753
-1.890897	-1.635474
-1.971761	-1.536916
-2.046589	-1.435712
-2.115405	-1.332341
-2.178134	-1.227203
-2.234234	-1.121720
-2.284518	-1.015340
-2.329119	-0.908452
-2.368112	-0.801403
-2.402110	-0.692770
-2.430672	-0.584660
-2.454011	-0.477382
-2.472311	-0.371218
-2.486264	-0.261836
-2.495247	-0.154211
-2.499537	-0.048577
-2.499409	0.054861
-2.493948	0.174244
-2.483150	0.290056
-2.467456	0.402096
-2.447363	0.510222
-2.427091	0.599391
-2.404181	0.685576
-2.378874	0.768741
-2.351448	0.848890
-2.323236	0.923368
-2.293460	0.995053
-2.262297	1.063963
-2.229955	1.130147
-2.195574	1.195621
-2.160284	1.258288
-2.124230	1.318199
-2.087599	1.375442
-2.049672	1.431398
-2.011415	1.484700
-1.972940	1.535417
-1.934402	1.583662
-1.895140	1.630491
-1.856016	1.674913
-1.817111	1.717004
-1.778544	1.756891
-1.739415	1.795687
-1.700787	1.832337
-1.662712	1.866917
-1.625283	1.899561
-1.588997	1.930057
-1.553426	1.958819
-1.518597	1.985913
-1.484570	2.011453
-1.452457	2.034793
-1.421134	2.056804
-1.390616	2.077541
-1.360933	2.097090
-1.332640	2.115202
-1.305169	2.132272
-1.278523	2.148342
-1.252719	2.163479
-1.228092	2.177568
-1.204287	2.190830
-1.181303	2.203297
-1.159148	2.215025
-1.138133	2.225907
-1.117918	2.236133
-1.098497	2.245729
-1.079875	2.254737
-1.062322	2.263069
-1.045533	2.270878
-1.029504	2.278184
-1.014234	2.285018
-0.999943	2.291314
-0.986378	2.297189
-0.973534	2.302657
-0.961410	2.307742
-0.950179	2.312394
-0.939636	2.316700
-0.929777	2.320671
-0.920600	2.324324
-0.912236	2.327623
-0.904525	2.330632
-0.897462	2.333358
-0.891048	2.335814
-0.885372	2.337973
-0.880318	2.339882
-0.875880	2.341545
-0.872060	2.342969
-0.868911	2.344140
-0.866353	2.345088
-0.864384	2.345813
-0.863004	2.346321
-0.862226	2.346608
-0.862006	2.346689
-0.862344	2.346564
-0.863240	2.346235
-0.864611	2.345730
-0.866488	2.345037
-0.868871	2.344155
-0.871762	2.343082
-0.875886	2.341542
-0.880739	2.339721
-0.886324	2.337612
-0.892643	2.335208
-0.899697	2.332496
-0.907492	2.329473
-0.916032	2.326131
-0.925319	2.322455
-0.934814	2.318646
-0.944988	2.314516
-0.955846	2.310056
-0.967390	2.305249
-0.979251	2.300231
-0.991766	2.294860
-1.004941	2.289126
-1.018776	2.283006
-1.033070	2.276567
-1.048015	2.269723
-1.063616	2.262460
-1.079871	2.254751
-1.096625	2.246642
-1.114029	2.238059
-1.132087	2.228987
-1.150798	2.219391
-1.170037	2.209299
-1.189924	2.198646
-1.210464	2.187414
-1.231649	2.175564
-1.253394	2.163096
-1.275781	2.149962
-1.298811	2.136140
-1.322472	2.121583
-1.346720	2.106258
-1.371592	2.090138
-1.397086	2.073199
-1.423183	2.055386
-1.449885	2.036616
-1.477174	2.016899
-1.505047	1.996207
-1.533471	1.974473
-1.562505	1.951548
-1.592064	1.927495
-1.622139	1.902281
-1.652682	1.875831
-1.683818	1.847893
-1.715378	1.818614
-1.747345	1.787959
